Affected user,Time,User full name,Event context,Component,Event name,Description,IP address,Origin
-,"16 Apr, 22:11",Tqh9Amyq,File: Lecture 2,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"16 Apr, 22:11",Tqh9Amyq,File: Lecture 1,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"16 Apr, 22:10",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"16 Apr, 22:01",Tqh9Amyq,File: Lecture 8,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"16 Apr, 21:54",Tqh9Amyq,File: Lab 8 Worksheet,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"16 Apr, 21:54",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"16 Apr, 21:53",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"16 Apr, 16:19",Tqh9Amyq,File: Lab 8 Worksheet,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"16 Apr, 16:19",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"15 Apr, 19:26",Tqh9Amyq,File: Lecture 3,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"15 Apr, 19:26",Tqh9Amyq,File: Lecture 2,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"15 Apr, 19:26",Tqh9Amyq,File: Lecture 1,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"15 Apr, 19:26",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"14 Apr, 21:57",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"14 Apr, 15:14",Tqh9Amyq,File: Lecture 2,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"14 Apr, 15:14",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"12 Apr, 14:22",Tqh9Amyq,Assignment: Group 1 Practical Test,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"12 Apr, 14:21",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 10:23",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 10:23",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 10:23",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 10:23",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 10:23",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,The user has accepted the statement of the submission.,The user with id 'x' has accepted the statement of the submission with id 'x49' for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 10:23",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,Submission form viewed.,The user with id 'x' viewed their submission for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 09:50",Tqh9Amyq,File: Lecture 6,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 09:50",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 09:50",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 09:19",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 09:09",Tqh9Amyq,File: Lecture 5,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 09:09",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 09:01",Tqh9Amyq,Assignment: Group 3 Practical Test,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 09:01",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 09:01",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 09:01",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 09:00",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 08:28",Tqh9Amyq,File: Lecture 6,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 08:27",Tqh9Amyq,File: Lecture 5,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 08:27",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 08:04",Tqh9Amyq,File: Lecture 5,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 08:04",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"11 Apr, 07:58",Tqh9Amyq,File: Lecture 5,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"11 Apr, 07:58",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"10 Apr, 18:33",Tqh9Amyq,File: Lecture 1,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"10 Apr, 18:33",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"10 Apr, 18:32",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"10 Apr, 16:36",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"10 Apr, 16:35",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"9 Apr, 14:36",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"9 Apr, 10:39",Tqh9Amyq,File: Lecture 5,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"9 Apr, 10:39",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"8 Apr, 18:20",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"3 Apr, 18:55",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"3 Apr, 18:55",Tqh9Amyq,Forum: News forum,Forum,Discussion viewed,The user with id 'x' has viewed the discussion with id 'x1' in the forum with course module id 'x'.,10.30.0.20,web
-,"3 Apr, 18:54",Tqh9Amyq,File: Lecture 1,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"3 Apr, 18:54",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"2 Apr, 20:53",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"2 Apr, 20:53",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"1 Apr, 20:51",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"26 Mar, 16:31",Tqh9Amyq,File: Sample Practical Test,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"26 Mar, 16:30",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"26 Mar, 12:21",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"26 Mar, 10:18",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"21 Mar, 14:11",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"21 Mar, 14:10",Tqh9Amyq,Course: myCourseName,System,User list viewed,The user with id 'x' viewed the list of users in the course with id 'x'.,10.30.0.20,web
-,"21 Mar, 14:10",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"20 Mar, 21:36",Tqh9Amyq,Assignment: Late Labs 1 - 4 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"20 Mar, 21:36",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"20 Mar, 13:38",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"20 Mar, 10:34",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"19 Mar, 21:24",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"19 Mar, 10:02",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"18 Mar, 19:25",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"18 Mar, 19:25",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"18 Mar, 19:25",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"14 Mar, 13:30",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"14 Mar, 13:30",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"14 Mar, 13:30",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"14 Mar, 10:16",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"14 Mar, 10:16",Tqh9Amyq,Course: myCourseName,System,User list viewed,The user with id 'x' viewed the list of users in the course with id 'x'.,10.30.0.20,web
-,"14 Mar, 10:16",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"13 Mar, 23:49",Tqh9Amyq,File: Lecture 7,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 23:49",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"13 Mar, 23:49",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 23:49",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"13 Mar, 16:44",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"13 Mar, 12:59",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:59",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The user has accepted the statement of the submission.,The user with id 'x' has accepted the statement of the submission with id 'x99' for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:59",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,Submission form viewed.,The user with id 'x' viewed their submission for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:58",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:58",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"13 Mar, 12:05",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:05",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The user has accepted the statement of the submission.,The user with id 'x' has accepted the statement of the submission with id 'x99' for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:04",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,Submission form viewed.,The user with id 'x' viewed their submission for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 12:04",Tqh9Amyq,Assignment: Lab 7 Upload,Assignment,The status of the submission has been viewed.,The user with id 'x' has viewed the submission status page for the assignment with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 11:58",Tqh9Amyq,File: Lecture 2,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 11:37",Tqh9Amyq,File: Lab 7 Worksheet,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 11:37",Tqh9Amyq,File: Lecture 7,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
-,"13 Mar, 11:37",Tqh9Amyq,Course: myCourseName,System,Course viewed,The user with id 'x' viewed the course with id 'x'.,10.30.0.20,web
-,"12 Mar, 21:58",Tqh9Amyq,File: Lecture 7,File,Course module viewed,The user with id 'x' viewed the 'resource' activity with course module id 'x'.,10.30.0.20,web
